ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T_15,450,937,140,4,20171,-767244.9603,Right1,360,0,0,2612.107153,64990.93709,High,8/6/2024 11:26:49,179,0,1,One
0,T_16,170,979,-142,-2,20171,-767244.9603,Left1,-1,0,0,2612.107153,68707.19346,High,8/6/2024 11:26:49,179,0,1,One
0,T_17,521,1042,207,13,20171,-767244.9603,Right1,-1,0,0,2612.107153,44963.31008,High,8/6/2024 11:26:49,179,0,1,One
0,T_18,1282,39,138,-8,20171,-767244.9603,Right2,360,0,0,2612.107153,38857.1698,High,8/6/2024 11:26:49,179,0,1,One
0,T_19,949,98,-197,-3,20171,-767244.9603,Left2,-1,7.235753886,52.3561343,2612.107153,13218.20948,High,8/6/2024 11:26:49,179,0,1,One
0,T_20,959,154,-189,-1,20171,-767244.9603,Left2,-1,7.235753886,-21.91669035,984.0625285,75376.4527,High,8/6/2024 11:26:49,179,0,1,One
0,T_21,1037,206,-109,1,20171,-767244.9603,Left2,-1,62.24430848,-1.399457832,2612.107153,69535.3024,High,8/6/2024 11:26:49,179,0,1,One
0,T_22,1204,266,62,7,20171,-767244.9603,Right2,180,7.235753886,52.3561343,1309.671453,24532.29204,High,8/6/2024 11:26:49,179,0,1,One
0,T_23,873,301,-267,-8,20171,-767244.9603,Left2,45,20.46580256,-0.460138901,332.8446788,46693.21796,High,8/6/2024 11:26:49,179,0,1,One
0,T_24,871,431,-269,16,20171,-767244.9603,Left2,360,7.235753886,-21.91669035,2612.107153,82038.99746,High,8/6/2024 11:26:49,179,0,1,One
0,T_25,1112,475,-36,8,20171,-767244.9603,Left2,-1,0,-52.51881797,1309.671453,29211.3261,High,8/6/2024 11:26:49,179,0,1,One
0,T_26,999,531,-153,10,20171,-767244.9603,Left2,180,16.17963756,-0.363771742,1309.671453,18145.14941,High,8/6/2024 11:26:49,179,0,1,One
0,T_27,1344,582,196,7,20171,-767244.9603,Right2,360,0,0,2612.107153,28793.33741,High,8/6/2024 11:26:49,179,0,1,One
0,T_28,1322,625,178,2,20171,-767244.9603,Right2,-1,7.235753886,52.3561343,2612.107153,38426.19933,High,8/6/2024 11:26:49,179,0,1,One
0,T_29,1113,685,-33,12,20171,-767244.9603,Left2,270,7.235753886,52.3561343,1960.889303,43766.83914,High,8/6/2024 11:26:49,179,0,1,One
0,T_30,970,789,-174,4,20171,-767244.9603,Left2,-1,16.17963756,-316.0093923,2062.452106,111380.9885,High,8/6/2024 11:26:49,179,0,1,One
0,T_31,1065,842,-81,7,20171,-767244.9603,Left2,360,0,0,2612.107153,62278.03091,High,8/6/2024 11:26:49,179,0,1,One
0,T_32,1068,894,-74,13,20171,-767244.9603,Left2,-1,0,0,2612.107153,114684.132,High,8/6/2024 11:26:49,179,0,1,One
0,T_33,890,930,-260,1,20171,-767244.9603,Left2,180,65.5225382,121.7980192,1309.671453,64980.2901,High,8/6/2024 11:26:49,179,0,1,One
0,T_34,1288,995,142,12,20171,-767244.9603,Right2,-1,0,-52.51881797,1309.671453,33874.65788,High,8/6/2024 11:26:49,179,0,1,One
0,T_35,1050,1034,-92,-5,20171,-767244.9603,Left2,360,0,0,2612.107153,33840.81062,High,8/6/2024 11:26:49,179,0,1,One
0,T_0,536,46,224,1,20172,-767106.5012,Right1,360,0,-52.25914285,2607.268139,48050.69313,High,8/6/2024 11:26:49,316,0,1,One
0,T_1,432,107,116,8,20172,-767106.5012,Right1,360,0,0,2607.268139,27116.24203,High,8/6/2024 11:26:49,317,0,1,One
0,T_2,371,151,55,6,20172,-767106.5012,Right1,-1,0,0,2607.268139,15215.90485,High,8/6/2024 11:26:49,317,0,1,One
0,T_3,142,195,-174,-6,20172,-767106.5012,Left1,360,0,0,2607.268139,18168.50578,High,8/6/2024 11:26:49,317,0,1,One
0,T_4,338,249,22,-8,20172,-767106.5012,Right1,360,0,0,2607.268139,15244.20451,High,8/6/2024 11:26:49,317,0,1,One
0,T_5,538,301,234,-8,20172,-767106.5012,Right1,-1,0,0,2607.268139,40242.85434,High,8/6/2024 11:26:49,317,0,1,One
0,T_6,588,415,278,-2,20172,-767106.5012,Right1,360,0,0,2607.268139,92346.84786,High,8/6/2024 11:26:49,317,0,1,One
0,T_7,32,476,-276,7,20172,-767106.5012,Left1,-1,22.83907421,164.9517743,2607.268139,95712.03951,High,8/6/2024 11:26:49,317,0,1,One
0,T_8,85,526,-227,5,20172,-767106.5012,Left1,360,0,0,2607.268139,40994.84635,High,8/6/2024 11:26:49,317,0,1,One
0,T_9,280,567,-30,-4,20172,-767106.5012,Left1,360,14.44469883,-12.53033369,2607.268139,59235.35171,High,8/6/2024 11:26:49,317,0,1,One
0,T_10,285,617,-29,-4,20172,-767106.5012,Left1,-1,0,-52.25914285,1307.245244,64950.88813,High,8/6/2024 11:26:49,317,0,1,One
0,T_11,408,678,92,3,20172,-767106.5012,Right1,-1,0,0,2607.268139,76296.1068,High,8/6/2024 11:26:49,317,0,1,One
0,T_12,587,779,273,-2,20172,-767106.5012,Right1,243.4349488,16.14966425,-0.216477692,1765.39461,106130.5141,High,8/6/2024 11:26:49,317,0,1,One
0,T_13,165,839,-151,10,20172,-767106.5012,Left1,360,0,0,2607.268139,27015.88355,High,8/6/2024 11:26:49,317,0,1,One
0,T_14,314,881,-4,0,20172,-767106.5012,None,360,7.222349416,-0.096811767,2607.268139,105453.1333,High,8/6/2024 11:26:49,317,0,1,One
0,T_15,450,938,140,5,20172,-767106.5012,Right1,-1,7.222349416,52.16233108,2607.268139,64991.93709,High,8/6/2024 11:26:49,317,0,1,One
0,T_16,170,979,-142,-2,20172,-767106.5012,Left1,360,0,0,2607.268139,68707.19346,High,8/6/2024 11:26:49,317,0,1,One
0,T_17,522,1042,208,13,20172,-767106.5012,Right1,360,7.222349416,52.16233108,2607.268139,44964.31008,High,8/6/2024 11:26:49,317,0,1,One
0,T_18,1282,39,138,-8,20172,-767106.5012,Right2,-1,0,0,2607.268139,38857.1698,High,8/6/2024 11:26:49,317,0,1,One
0,T_19,950,99,-196,-2,20172,-767106.5012,Left2,45,10.2139445,21.50953321,332.2280731,13219.62369,High,8/6/2024 11:26:49,317,0,1,One
0,T_20,959,153,-189,-2,20172,-767106.5012,Left2,270,7.222349416,-0.096811767,1957.256692,75377.4527,High,8/6/2024 11:26:49,317,0,1,One
0,T_21,1047,208,-99,3,20172,-767106.5012,Left2,360,73.65380121,82.40334316,2607.268139,69545.50044,High,8/6/2024 11:26:49,317,0,1,One
0,T_22,1205,266,63,7,20172,-767106.5012,Right2,-1,7.222349416,-0.096811767,1307.245244,24533.29204,High,8/6/2024 11:26:49,317,0,1,One
0,T_23,871,301,-269,-8,20172,-767106.5012,Left2,-1,14.44469883,-43.48651499,332.2280731,46695.21796,High,8/6/2024 11:26:49,317,0,1,One
0,T_24,872,429,-268,14,20172,-767106.5012,Left2,-1,16.14966425,64.37937532,2607.268139,82041.23353,High,8/6/2024 11:26:49,317,0,1,One
0,T_25,1112,475,-36,8,20172,-767106.5012,Left2,360,0,0,2607.268139,29211.3261,High,8/6/2024 11:26:49,317,0,1,One
0,T_26,999,530,-153,9,20172,-767106.5012,Left2,-1,7.222349416,-64.69266478,1307.245244,18146.14941,High,8/6/2024 11:26:49,317,0,1,One
0,T_27,1344,582,196,7,20172,-767106.5012,Right2,-1,0,0,2607.268139,28793.33741,High,8/6/2024 11:26:49,317,0,1,One
0,T_28,1322,625,178,2,20172,-767106.5012,Right2,360,0,-52.25914285,2607.268139,38426.19933,High,8/6/2024 11:26:49,317,0,1,One
0,T_29,1113,686,-33,13,20172,-767106.5012,Left2,-1,7.222349416,-0.096811767,1957.256692,43767.83914,High,8/6/2024 11:26:49,317,0,1,One
0,T_30,971,788,-173,3,20172,-767106.5012,Left2,315,10.2139445,-43.0863198,2282.262415,111382.4027,High,8/6/2024 11:26:49,317,0,1,One
0,T_31,1065,842,-81,7,20172,-767106.5012,Left2,-1,0,0,2607.268139,62278.03091,High,8/6/2024 11:26:49,317,0,1,One
0,T_32,1068,894,-74,13,20172,-767106.5012,Left2,360,0,0,2607.268139,114684.132,High,8/6/2024 11:26:49,317,0,1,One
0,T_33,882,933,-268,4,20172,-767106.5012,Left2,-1,61.70778046,-27.55151336,1307.245244,64988.8341,High,8/6/2024 11:26:49,317,0,1,One
0,T_34,1288,995,142,12,20172,-767106.5012,Right2,360,0,0,2607.268139,33874.65788,High,8/6/2024 11:26:49,317,0,1,One
0,T_35,1050,1034,-92,-5,20172,-767106.5012,Left2,-1,0,0,2607.268139,33840.81062,High,8/6/2024 11:26:49,317,0,1,One
0,T_0,535,46,223,1,20173,-766968.5297,Right1,-1,7.247873655,52.53167252,2616.482389,48051.69313,High,8/6/2024 11:26:49,453,0,1,One
0,T_1,432,107,116,8,20173,-766968.5297,Right1,-1,0,0,2616.482389,27116.24203,High,8/6/2024 11:26:49,453,0,1,One
0,T_2,371,151,55,6,20173,-766968.5297,Right1,360,0,0,2616.482389,15215.90485,High,8/6/2024 11:26:49,453,0,1,One
0,T_3,142,195,-174,-6,20173,-766968.5297,Left1,-1,0,0,2616.482389,18168.50578,High,8/6/2024 11:26:49,453,0,1,One
0,T_4,338,249,22,-8,20173,-766968.5297,Right1,-1,0,0,2616.482389,15244.20451,High,8/6/2024 11:26:49,453,0,1,One
0,T_5,538,301,234,-8,20173,-766968.5297,Right1,360,0,0,2616.482389,40242.85434,High,8/6/2024 11:26:49,454,0,1,One
0,T_6,588,415,278,-2,20173,-766968.5297,Right1,-1,0,0,2616.482389,92346.84786,High,8/6/2024 11:26:49,454,0,1,One
0,T_7,37,476,-271,7,20173,-766968.5297,Left1,360,36.23936828,97.12363831,2616.482389,95717.03951,High,8/6/2024 11:26:49,454,0,1,One
0,T_8,85,526,-227,5,20173,-766968.5297,Left1,-1,0,0,2616.482389,40994.84635,High,8/6/2024 11:26:49,454,0,1,One
0,T_9,281,567,-29,-4,20173,-766968.5297,Left1,-1,7.247873655,-52.1616796,2616.482389,59236.35171,High,8/6/2024 11:26:49,454,0,1,One
0,T_10,286,617,-28,-4,20173,-766968.5297,Left1,360,7.247873655,52.53167252,2616.482389,64951.88813,High,8/6/2024 11:26:49,454,0,1,One
0,T_11,408,679,92,4,20173,-766968.5297,Right1,90,7.247873655,52.53167252,659.5565026,76297.1068,High,8/6/2024 11:26:49,454,0,1,One
0,T_12,586,780,272,-1,20173,-766968.5297,Right1,-1,10.25004122,-42.75972233,1771.633626,106131.9283,High,8/6/2024 11:26:49,454,0,1,One
0,T_13,165,839,-151,10,20173,-766968.5297,Left1,-1,0,0,2616.482389,27015.88355,High,8/6/2024 11:26:49,454,0,1,One
0,T_14,315,881,-3,0,20173,-766968.5297,None,-1,7.247873655,0.184996461,2616.482389,105454.1333,High,8/6/2024 11:26:49,454,0,1,One
0,T_15,450,937,140,4,20173,-766968.5297,Right1,270,7.247873655,0.184996461,1964.173761,64992.93709,High,8/6/2024 11:26:49,454,0,1,One
0,T_16,170,979,-142,-2,20173,-766968.5297,Left1,-1,0,0,2616.482389,68707.19346,High,8/6/2024 11:26:49,454,0,1,One
0,T_17,521,1042,207,13,20173,-766968.5297,Right1,-1,7.247873655,0.184996461,2616.482389,44965.31008,High,8/6/2024 11:26:49,454,0,1,One
0,T_18,1282,39,138,-8,20173,-766968.5297,Right2,360,0,0,2616.482389,38857.1698,High,8/6/2024 11:26:49,454,0,1,One
0,T_19,951,99,-195,-2,20173,-766968.5297,Left2,-1,7.247873655,-21.49770671,333.4021881,13220.62369,High,8/6/2024 11:26:49,454,0,1,One
0,T_20,961,153,-187,-2,20173,-766968.5297,Left2,-1,14.49574731,52.71666898,1964.173761,75379.4527,High,8/6/2024 11:26:49,454,0,1,One
0,T_21,1059,213,-87,8,20173,-766968.5297,Left2,-1,94.22235752,149.0782974,2616.482389,69558.50044,High,8/6/2024 11:26:49,454,0,1,One
0,T_22,1204,267,62,8,20173,-766968.5297,Right2,135,10.25004122,21.94432767,985.7108171,24534.70625,High,8/6/2024 11:26:49,454,0,1,One
0,T_23,871,300,-269,-9,20173,-766968.5297,Left2,270,7.247873655,-52.1616796,1964.173761,46696.21796,High,8/6/2024 11:26:49,454,0,1,One
0,T_24,873,425,-267,10,20173,-766968.5297,Left2,284.0362435,29.88374864,99.54290843,2065.90668,82045.35664,High,8/6/2024 11:26:49,454,0,1,One
0,T_25,1112,475,-36,8,20173,-766968.5297,Left2,-1,0,0,2616.482389,29211.3261,High,8/6/2024 11:26:49,454,0,1,One
0,T_26,998,530,-154,9,20173,-766968.5297,Left2,180,7.247873655,0.184996461,1311.865132,18147.14941,High,8/6/2024 11:26:49,454,0,1,One
0,T_27,1344,582,196,7,20173,-766968.5297,Right2,360,0,0,2616.482389,28793.33741,High,8/6/2024 11:26:49,454,0,1,One
0,T_28,1321,624,177,1,20173,-766968.5297,Right2,-1,10.25004122,74.29100373,2616.482389,38427.61354,High,8/6/2024 11:26:49,454,0,1,One
0,T_29,1113,686,-33,13,20173,-766968.5297,Left2,360,0,-52.34667606,2616.482389,43767.83914,High,8/6/2024 11:26:49,454,0,1,One
0,T_30,971,783,-173,-2,20173,-766968.5297,Left2,-1,36.23936828,188.6289834,2290.328075,111387.4027,High,8/6/2024 11:26:49,454,0,1,One
0,T_31,1066,842,-80,7,20173,-766968.5297,Left2,360,7.247873655,52.53167252,2616.482389,62279.03091,High,8/6/2024 11:26:49,454,0,1,One
0,T_32,1068,894,-74,13,20173,-766968.5297,Left2,-1,0,0,2616.482389,114684.132,High,8/6/2024 11:26:49,454,0,1,One
0,T_33,873,939,-277,10,20173,-766968.5297,Left2,180,78.3977403,120.9667203,1311.865132,64999.65076,High,8/6/2024 11:26:49,454,0,1,One
0,T_34,1288,995,142,12,20173,-766968.5297,Right2,-1,0,0,2616.482389,33874.65788,High,8/6/2024 11:26:49,454,0,1,One
0,T_35,1050,1034,-92,-5,20173,-766968.5297,Left2,360,0,0,2616.482389,33840.81062,High,8/6/2024 11:26:49,454,0,1,One
0,T_0,535,46,223,1,20174,-766829.6545,Right1,360,0,-52.18983415,2599.456202,48051.69313,High,8/6/2024 11:26:49,593,0,1,One
0,T_1,432,107,116,8,20174,-766829.6545,Right1,360,0,0,2599.456202,27116.24203,High,8/6/2024 11:26:49,593,0,1,One
0,T_2,371,151,55,6,20174,-766829.6545,Right1,-1,0,0,2599.456202,15215.90485,High,8/6/2024 11:26:49,593,0,1,One
0,T_3,142,195,-174,-6,20174,-766829.6545,Left1,360,0,0,2599.456202,18168.50578,High,8/6/2024 11:26:49,593,0,1,One
0,T_4,339,249,23,-8,20174,-766829.6545,Right1,360,7.200709702,51.85022021,2599.456202,15245.20451,High,8/6/2024 11:26:49,593,0,1,One
0,T_5,538,301,234,-8,20174,-766829.6545,Right1,-1,0,0,2599.456202,40242.85434,High,8/6/2024 11:26:49,593,0,1,One
0,T_6,588,415,278,-2,20174,-766829.6545,Right1,360,0,0,2599.456202,92346.84786,High,8/6/2024 11:26:49,593,0,1,One
0,T_7,36,475,-272,6,20174,-766829.6545,Left1,-1,10.18334132,-187.6218861,2599.456202,95718.45372,High,8/6/2024 11:26:49,593,0,1,One
0,T_8,85,526,-227,5,20174,-766829.6545,Left1,360,0,0,2599.456202,40994.84635,High,8/6/2024 11:26:49,593,0,1,One
0,T_9,283,570,-27,-1,20174,-766829.6545,Left1,45,25.96252805,134.7587935,331.2326463,59239.95727,High,8/6/2024 11:26:49,593,0,1,One
0,T_10,285,617,-29,-4,20174,-766829.6545,Left1,-1,7.200709702,-0.339613935,2599.456202,64952.88813,High,8/6/2024 11:26:49,593,0,1,One
0,T_11,408,678,92,3,20174,-766829.6545,Right1,-1,7.200709702,-0.339613935,655.2645829,76298.1068,High,8/6/2024 11:26:49,593,0,1,One
0,T_12,583,777,269,-4,20174,-766829.6545,Right1,225,30.55002396,146.1742826,1627.360393,106136.1709,High,8/6/2024 11:26:49,593,0,1,One
0,T_13,165,839,-151,10,20174,-766829.6545,Left1,360,0,0,2599.456202,27015.88355,High,8/6/2024 11:26:49,593,0,1,One
0,T_14,322,884,4,3,20174,-766829.6545,None,360,54.83897129,342.6896785,2599.456202,105461.7491,High,8/6/2024 11:26:49,593,0,1,One
0,T_15,450,937,140,4,20174,-766829.6545,Right1,-1,0,-52.18983415,1951.392329,64992.93709,High,8/6/2024 11:26:49,593,0,1,One
0,T_16,170,979,-142,-2,20174,-766829.6545,Left1,360,0,0,2599.456202,68707.19346,High,8/6/2024 11:26:49,593,0,1,One
0,T_17,522,1042,208,13,20174,-766829.6545,Right1,360,7.200709702,-0.339613935,2599.456202,44966.31008,High,8/6/2024 11:26:49,594,0,1,One
0,T_18,1282,39,138,-8,20174,-766829.6545,Right2,-1,0,0,2599.456202,38857.1698,High,8/6/2024 11:26:49,594,0,1,One
0,T_19,950,98,-196,-3,20174,-766829.6545,Left2,225,10.18334132,21.13745049,1627.360393,13222.0379,High,8/6/2024 11:26:49,594,0,1,One
0,T_20,961,153,-187,-2,20174,-766829.6545,Left2,360,0,-104.3796683,2599.456202,75379.4527,High,8/6/2024 11:26:49,594,0,1,One
0,T_21,1071,215,-75,10,20174,-766829.6545,Left2,360,87.60041433,-47.68269052,2599.456202,69570.66596,High,8/6/2024 11:26:49,594,0,1,One
0,T_22,1204,266,62,7,20174,-766829.6545,Right2,-1,7.200709702,-21.95735106,979.2965195,24535.70625,High,8/6/2024 11:26:49,594,0,1,One
0,T_23,871,300,-269,-9,20174,-766829.6545,Left2,-1,0,-52.18983415,1951.392329,46696.21796,High,8/6/2024 11:26:49,594,0,1,One
0,T_24,870,420,-270,5,20174,-766829.6545,Left2,-1,41.98699188,87.15194102,2052.463244,82051.18759,High,8/6/2024 11:26:49,594,0,1,One
0,T_25,1112,475,-36,8,20174,-766829.6545,Left2,360,0,0,2599.456202,29211.3261,High,8/6/2024 11:26:49,594,0,1,One
0,T_26,1000,530,-152,9,20174,-766829.6545,Left2,-1,14.4014194,51.51060628,1303.328456,18149.14941,High,8/6/2024 11:26:49,594,0,1,One
0,T_27,1344,582,196,7,20174,-766829.6545,Right2,-1,0,0,2599.456202,28793.33741,High,8/6/2024 11:26:49,594,0,1,One
0,T_28,1321,624,177,1,20174,-766829.6545,Right2,360,0,-73.80757127,2599.456202,38427.61354,High,8/6/2024 11:26:49,594,0,1,One
0,T_29,1113,686,-33,13,20174,-766829.6545,Left2,-1,0,0,2599.456202,43767.83914,High,8/6/2024 11:26:49,594,0,1,One
0,T_30,971,780,-173,-5,20174,-766829.6545,Left2,270,21.60212911,-105.3985101,1951.392329,111390.4027,High,8/6/2024 11:26:49,594,0,1,One
0,T_31,1066,841,-80,6,20174,-766829.6545,Left2,-1,7.200709702,-0.339613935,2599.456202,62280.03091,High,8/6/2024 11:26:49,594,0,1,One
0,T_32,1068,894,-74,13,20174,-766829.6545,Left2,360,0,0,2599.456202,114684.132,High,8/6/2024 11:26:49,594,0,1,One
0,T_33,871,941,-279,12,20174,-766829.6545,Left2,-1,20.36668264,-417.8647999,1303.328456,65002.47918,High,8/6/2024 11:26:49,594,0,1,One
0,T_34,1289,995,143,12,20174,-766829.6545,Right2,360,7.200709702,51.85022021,2599.456202,33875.65788,High,8/6/2024 11:26:49,594,0,1,One
0,T_35,1050,1034,-92,-5,20174,-766829.6545,Left2,-1,0,0,2599.456202,33840.81062,High,8/6/2024 11:26:49,594,0,1,One
0,T_0,535,46,223,1,20175,-766691.2008,Right1,-1,0,0,2607.369828,48051.69313,High,8/6/2024 11:26:49,731,0,1,One
0,T_1,432,107,116,8,20175,-766691.2008,Right1,-1,0,0,2607.369828,27116.24203,High,8/6/2024 11:26:49,731,0,1,One
0,T_2,371,151,55,6,20175,-766691.2008,Right1,360,0,0,2607.369828,15215.90485,High,8/6/2024 11:26:49,731,0,1,One
0,T_3,142,195,-174,-6,20175,-766691.2008,Left1,-1,0,0,2607.369828,18168.50578,High,8/6/2024 11:26:49,731,0,1,One
0,T_4,338,249,22,-8,20175,-766691.2008,Right1,-1,7.222631103,0.158330196,2607.369828,15246.20451,High,8/6/2024 11:26:49,731,0,1,One
0,T_5,538,301,234,-8,20175,-766691.2008,Right1,360,0,0,2607.369828,40242.85434,High,8/6/2024 11:26:49,731,0,1,One
0,T_6,588,415,278,-2,20175,-766691.2008,Right1,-1,0,0,2607.369828,92346.84786,High,8/6/2024 11:26:49,731,0,1,One
0,T_7,35,474,-273,5,20175,-766691.2008,Left1,225,10.21434286,0.22391271,1632.314629,95719.86794,High,8/6/2024 11:26:49,732,0,1,One
0,T_8,85,526,-227,5,20175,-766691.2008,Left1,-1,0,0,2607.369828,40994.84635,High,8/6/2024 11:26:49,732,0,1,One
0,T_9,283,570,-27,-1,20175,-766691.2008,Left1,-1,0,-187.5177626,332.2410308,59239.95727,High,8/6/2024 11:26:49,732,0,1,One
0,T_10,286,617,-28,-4,20175,-766691.2008,Left1,360,7.222631103,0.158330196,2607.369828,64953.88813,High,8/6/2024 11:26:49,732,0,1,One
0,T_11,408,678,92,3,20175,-766691.2008,Right1,360,0,-52.00806986,2607.369828,76298.1068,High,8/6/2024 11:26:49,732,0,1,One
0,T_12,584,779,270,-2,20175,-766691.2008,Right1,-1,16.15029412,-104.0039366,1632.314629,106138.407,High,8/6/2024 11:26:49,732,0,1,One
0,T_13,165,839,-151,10,20175,-766691.2008,Left1,-1,0,0,2607.369828,27015.88355,High,8/6/2024 11:26:49,732,0,1,One
0,T_14,325,884,7,3,20175,-766691.2008,Right1,-1,21.66789331,-239.5824596,2607.369828,105464.7491,High,8/6/2024 11:26:49,732,0,1,One
0,T_15,450,938,140,5,20175,-766691.2008,Right1,90,7.222631103,52.16640006,657.2594304,64993.93709,High,8/6/2024 11:26:49,732,0,1,One
0,T_16,170,979,-142,-2,20175,-766691.2008,Left1,-1,0,0,2607.369828,68707.19346,High,8/6/2024 11:26:49,732,0,1,One
0,T_17,521,1042,207,13,20175,-766691.2008,Right1,-1,7.222631103,0.158330196,2607.369828,44967.31008,High,8/6/2024 11:26:49,732,0,1,One
0,T_18,1282,39,138,-8,20175,-766691.2008,Right2,360,0,0,2607.369828,38857.1698,High,8/6/2024 11:26:49,732,0,1,One
0,T_19,950,98,-196,-3,20175,-766691.2008,Left2,-1,0,-73.55051775,1632.314629,13222.0379,High,8/6/2024 11:26:49,732,0,1,One
0,T_20,960,155,-188,0,20175,-766691.2008,Left2,-1,16.15029412,116.6476167,2607.369828,75381.68877,High,8/6/2024 11:26:49,732,0,1,One
0,T_21,1072,215,-74,10,20175,-766691.2008,Left2,-1,7.222631103,-580.5390772,2607.369828,69571.66596,High,8/6/2024 11:26:49,732,0,1,One
0,T_22,1205,266,63,7,20175,-766691.2008,Right2,360,7.222631103,0.158330196,2607.369828,24536.70625,High,8/6/2024 11:26:49,732,0,1,One
0,T_23,872,300,-268,-9,20175,-766691.2008,Left2,360,7.222631103,52.16640006,2607.369828,46697.21796,High,8/6/2024 11:26:49,732,0,1,One
0,T_24,871,415,-269,0,20175,-766691.2008,Left2,281.3099325,36.82833694,-37.25906166,2039.020499,82056.28661,High,8/6/2024 11:26:49,732,0,1,One
0,T_25,1113,475,-35,8,20175,-766691.2008,Left2,-1,7.222631103,52.16640006,2607.369828,29212.3261,High,8/6/2024 11:26:49,732,0,1,One
0,T_26,1001,530,-151,9,20175,-766691.2008,Left2,360,7.222631103,-51.84973966,2607.369828,18150.14941,High,8/6/2024 11:26:49,732,0,1,One
0,T_27,1345,582,197,7,20175,-766691.2008,Right2,360,7.222631103,52.16640006,2607.369828,28794.33741,High,8/6/2024 11:26:49,732,0,1,One
0,T_28,1321,624,177,1,20175,-766691.2008,Right2,-1,0,0,2607.369828,38427.61354,High,8/6/2024 11:26:49,732,0,1,One
0,T_29,1113,686,-33,13,20175,-766691.2008,Left2,360,0,0,2607.369828,43767.83914,High,8/6/2024 11:26:49,732,0,1,One
0,T_30,968,780,-176,-5,20175,-766691.2008,Left2,-1,21.66789331,0.474990588,1957.333029,111393.4027,High,8/6/2024 11:26:49,732,0,1,One
0,T_31,1066,841,-80,6,20175,-766691.2008,Left2,360,0,-52.00806986,2607.369828,62280.03091,High,8/6/2024 11:26:49,732,0,1,One
0,T_32,1068,894,-74,13,20175,-766691.2008,Left2,-1,0,0,2607.369828,114684.132,High,8/6/2024 11:26:49,732,0,1,One
0,T_33,870,943,-280,14,20175,-766691.2008,Left2,116.5650512,16.15029412,-30.45341883,849.1289953,65004.71525,High,8/6/2024 11:26:49,732,0,1,One
0,T_34,1289,995,143,12,20175,-766691.2008,Right2,-1,0,-52.00806986,2607.369828,33875.65788,High,8/6/2024 11:26:49,732,0,1,One
0,T_35,1050,1034,-92,-5,20175,-766691.2008,Left2,360,0,0,2607.369828,33840.81062,High,8/6/2024 11:26:49,732,0,1,One
0,T_0,536,46,224,1,20176,-766551.0034,Right1,360,7.132799895,50.87683434,2574.940762,48052.69313,High,8/6/2024 11:26:49,871,0,1,One
0,T_1,432,107,116,8,20176,-766551.0034,Right1,360,0,0,2574.940762,27116.24203,High,8/6/2024 11:26:49,872,0,1,One
0,T_2,371,151,55,6,20176,-766551.0034,Right1,-1,0,0,2574.940762,15215.90485,High,8/6/2024 11:26:49,872,0,1,One
0,T_3,142,195,-174,-6,20176,-766551.0034,Left1,360,0,0,2574.940762,18168.50578,High,8/6/2024 11:26:49,872,0,1,One
0,T_4,338,249,22,-8,20176,-766551.0034,Right1,360,0,-51.51758238,2574.940762,15246.20451,High,8/6/2024 11:26:49,872,0,1,One
0,T_5,538,301,234,-8,20176,-766551.0034,Right1,-1,0,0,2574.940762,40242.85434,High,8/6/2024 11:26:49,872,0,1,One
0,T_6,588,415,278,-2,20176,-766551.0034,Right1,360,0,0,2574.940762,92346.84786,High,8/6/2024 11:26:49,872,0,1,One
0,T_7,34,474,-274,5,20176,-766551.0034,Left1,-1,7.132799895,-21.98002935,1612.012776,95720.86794,High,8/6/2024 11:26:49,872,0,1,One
0,T_8,86,526,-226,5,20176,-766551.0034,Left1,360,7.132799895,50.87683434,2574.940762,40995.84635,High,8/6/2024 11:26:49,872,0,1,One
0,T_9,286,570,-24,-1,20176,-766551.0034,Left1,360,21.39839969,152.630503,2574.940762,59242.95727,High,8/6/2024 11:26:49,872,0,1,One
0,T_10,286,617,-28,-4,20176,-766551.0034,Left1,-1,0,-51.51758238,2574.940762,64953.88813,High,8/6/2024 11:26:49,872,0,1,One
0,T_11,408,679,92,4,20176,-766551.0034,Right1,-1,7.132799895,50.87683434,2574.940762,76299.1068,High,8/6/2024 11:26:49,872,0,1,One
0,T_12,584,779,270,-2,20176,-766551.0034,Right1,360,0,-115.1968162,2574.940762,106138.407,High,8/6/2024 11:26:49,872,0,1,One
0,T_13,165,839,-151,10,20176,-766551.0034,Left1,360,0,0,2574.940762,27015.88355,High,8/6/2024 11:26:49,872,0,1,One
0,T_14,328,881,10,0,20176,-766551.0034,Right1,315,30.26190705,61.29938028,2253.964767,105468.9917,High,8/6/2024 11:26:49,872,0,1,One
0,T_15,450,938,140,5,20176,-766551.0034,Right1,-1,0,-51.51758238,649.0847904,64993.93709,High,8/6/2024 11:26:49,872,0,1,One
0,T_16,170,979,-142,-2,20176,-766551.0034,Left1,360,0,0,2574.940762,68707.19346,High,8/6/2024 11:26:49,872,0,1,One
0,T_17,521,1042,207,13,20176,-766551.0034,Right1,360,0,-51.51758238,2574.940762,44967.31008,High,8/6/2024 11:26:49,872,0,1,One
0,T_18,1283,39,139,-8,20176,-766551.0034,Right2,-1,7.132799895,50.87683434,2574.940762,38858.1698,High,8/6/2024 11:26:49,872,0,1,One
